Unnamed: 0,title,date,url
970,Владимир Цеслер и Сергей Войченко. Проект века (Двенадцать из XX),27 апреля 2000,https://rusmuseum.ru/exhibitions/archive/vladimir-tsesler-and-sergei-voichenko-the-project-of-the-century-twelve-of-xx/
971,Весенний калейдоскоп,26 апреля 2000,https://rusmuseum.ru/exhibitions/archive/spring-kaleidoscope/
972,Сергею Курехину «По следам Поп-Механики»,15 апреля 2000,https://rusmuseum.ru/exhibitions/archive/sergey-kuryokhin-in-the-wake-of-pop-mechanics/
973,"Памяти художников... Никита Чарушин (1934-2000), Людмила Сергеева (1934-2000)",5 апреля 2000,https://rusmuseum.ru/exhibitions/archive/memory-of-the-artists-nikita-charushin-1934-2000-and-ludmila-sergeeva-1934-2000/
974,Народный промысел «Крестецкая строчка»,23 марта 2000,https://rusmuseum.ru/exhibitions/archive/folk-craft-kresttsy-line/
975,Юрий Аввакумов. Русская утопия: Депозитарий,5 марта 2000,https://rusmuseum.ru/exhibitions/archive/yuri-avvakumov-russian-utopia-a-depository/
976,Искусство Гжели. Заслуженные художники России Наталия и Владимир Бидак,2 марта 2000,https://rusmuseum.ru/exhibitions/archive/the-art-of-gzhel-honoured-artists-of-the-russia-natalia-and-vladimir-bidak/
977,На творческом пути,24 февраля 2000,https://rusmuseum.ru/exhibitions/archive/on-the-creative-path/
978,Михайловский Замок: замысел и воплощение. Архитектурная графика XVIII - XIX веков,17 февраля 2000,https://rusmuseum.ru/exhibitions/archive/the-michael-s-castle-idea-and-realization-architectural-graphics-of-the-xviii-xix-centuries/
979,"Евгений Михнов. Живопись, графика",16 февраля 2000,https://rusmuseum.ru/exhibitions/archive/evgeny-mikhnov-painting-drawing/
980,Искусство рисунка (1960-2000 гг.),2 февраля 2000,https://rusmuseum.ru/exhibitions/archive/the-art-of-drawing-1960-2000-years-/
981,125 лет Гранд Отелю «Европа»,26 января 2000,https://rusmuseum.ru/exhibitions/archive/125-years-of-the-grand-hotel-europe/
982,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/vance-kirkland-retrospective/
983,Владимир Шинкарев. Всемирная литература,24 декабря 1999,https://rusmuseum.ru/exhibitions/archive/vladimir-shinkarev-world-literature/
984,"Геннадий Зубков. ""Papaver L., или Уроки Ботаники""",24 декабря 1999,https://rusmuseum.ru/exhibitions/archive/gennady-zubkov-papaver-l-or-botany-lessons/
985,Выставка произведений Юрия Васнецова,23 декабря 1999,https://rusmuseum.ru/exhibitions/archive/exhibition-of-works-by-yuri-vasnetsov/
986,Балы и маскарады,23 декабря 1999,https://rusmuseum.ru/exhibitions/archive/balls-and-masquerades/
987,Карл Брюллов. Юбилейная выставка к 200-летию со дня рождения,9 декабря 1999,https://rusmuseum.ru/exhibitions/archive/karl-brullov-jubilee-exhibition-dedicated-to-the-200th-anniversary-since-the-birth-of/
988,Жак-Доминик Рашетт,2 декабря 1999,https://rusmuseum.ru/exhibitions/archive/jacques-dominique-reset/
989,"""Кома"" (Глубокий Сон). Инсталляция В.Кустова",29 ноября 1999,https://rusmuseum.ru/exhibitions/archive/koma-deep-sleep-installation-v-kustov/
990,Выставка произведений Ли Сан-Вона,26 ноября 1999,https://rusmuseum.ru/exhibitions/archive/exhibition-of-works-by-lee-sang-won/
991,Франц Лефорт - ближайший сподвижник Петра I,17 ноября 1999,https://rusmuseum.ru/exhibitions/archive/franz-lefort-is-the-closest-associate-of-peter-i/
992,Времен связующая нить,1 ноября 1999,https://rusmuseum.ru/exhibitions/archive/the-binding-thread-of-times/
993,Дар Русскому музею,21 октября 1999,https://rusmuseum.ru/exhibitions/archive/a-gift-to-the-russian-museum/
994,В.В.Матэ и его ученики,15 октября 1999,https://rusmuseum.ru/exhibitions/archive/v-v-matai-and-his-disciples/
995,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/exhibition-of-works-by-olga-and-alexander-florensky/
996,Харлампий Гаврилов-Орошаков. Жители края земли: Передвижники и Ориенталисты,7 октября 1999,https://rusmuseum.ru/exhibitions/archive/the-bridge-from-gavrilov-oreshkov-residents-of-the-edge-of-the-world-itinerants-and-orientalists/
997,"Жан-Мишель Альберола. ""Я не Пьеро, я - Фердинанд""",24 сентября 1999,https://rusmuseum.ru/exhibitions/archive/jean-michel-alberola-i-am-not-pierrot-i-ferdinand/
998,Выставка произведений Георгия Пузенкова,9 сентября 1999,https://rusmuseum.ru/exhibitions/archive/exhibition-of-works-by-george-pusenkoff/
999,Скульптура Дмитрия Каминкера,8 сентября 1999,https://rusmuseum.ru/exhibitions/archive/sculpture-by-dmitry-kaminker/
1000,Третья комната,3 сентября 1999,https://rusmuseum.ru/exhibitions/archive/the-third-room/
1001,Владимир Видерман. Симулякр знака,3 сентября 1999,https://rusmuseum.ru/exhibitions/archive/vladimir-viderman-the-simulacrum-of-the-sign/
1002,Фрески церкви Спаса На Нередице в Новгороде. К 800-летию создания,5 августа 1999,https://rusmuseum.ru/exhibitions/archive/the-frescoes-of-the-church-of-the-savior-on-nereditsa-in-novgorod-800-years-since-the-creation-of/
1003,Отдел новейших течений: последние поступления,5 августа 1999,https://rusmuseum.ru/exhibitions/archive/contemporary-art-department-recent-arrivals/
1004,"""Чукотка"". Персональная выставка В. А. Гавриловой",16 июля 1999,https://rusmuseum.ru/exhibitions/archive/chukotka-personal-exhibition-of-v-a-gavrilova/
1005,Без стены,9 июля 1999,https://rusmuseum.ru/exhibitions/archive/without-walls/
1006,Шенберг и художники русского авангарда,8 июля 1999,https://rusmuseum.ru/exhibitions/archive/schoenberg-and-the-russian-avant-garde-artists/
1007,"Екатерина Савченко. ""Огонь""",25 июня 1999,https://rusmuseum.ru/exhibitions/archive/ekaterina-savchenko-fire/
1008,Сергей Юльевич Витте. Выставка одного портрета. К 150-летию со дня рождения,24 июня 1999,https://rusmuseum.ru/exhibitions/archive/sergei-yulievich-witte-the-exhibition-is-a-portrait-to-mark-the-150th-anniversary-since-the-birth-of/
1009,"«...И божество, и вдохновенье...»",17 июня 1999,https://rusmuseum.ru/exhibitions/archive/-and-the-deity-and-inspiration-/
1010,"Ира Вальдрон ""Мне скучно, бес...""",7 июня 1999,https://rusmuseum.ru/exhibitions/archive/ira-waldron-i-m-bored-the-devil-/
1011,Братья Чернецовы и Пушкин. К 200-летию со дня рождения А.С.Пушкина,4 июня 1999,https://rusmuseum.ru/exhibitions/archive/brothers-chernetsova-and-pushkin-to-the-200-anniversary-from-the-birthday-of-a-s-pushkin/
1012,"«На брегах Невы...». К.П. Беггров, С.В. Галактионов, К.И. Кольман, А.Е. Мартынов. Графика 1800-1830",4 июня 1999,https://rusmuseum.ru/exhibitions/archive/on-the-banks-of-the-neva-k-p-beggrov-s-v-galaktionov-k-i-kolman-a-e-martynov-graphics-1800-1830/
1013,Игра и страсть в русском изобразительном искусстве,3 июня 1999,https://rusmuseum.ru/exhibitions/archive/play-and-passion-in-russian-fine-art/
1014,А.С.Пушкин и его окружение. К 200-летию со дня рождения А.С.Пушкина,2 июня 1999,https://rusmuseum.ru/exhibitions/archive/a-s-pushkin-and-its-environment-to-the-200-anniversary-from-the-birthday-of-a-s-pushkin/
1015,Дирк Фарклас,1 июня 1999,https://rusmuseum.ru/exhibitions/archive/dirk-varklas/
1016,Ольга Тобрелутс. Miхеd media.,23 апреля 1999,https://rusmuseum.ru/exhibitions/archive/olga-tobreluts-mikhed-media/
1017,Выставка работ Владимира Ветрогонского,19 апреля 1999,https://rusmuseum.ru/exhibitions/archive/exhibition-of-works-by-vladimir-vetrogonsky/
1018,«Николай Пунин ... и фотограф»,16 апреля 1999,https://rusmuseum.ru/exhibitions/archive/nikolai-punin-and-a-photographer-/
1019,Персональная выставка Михаила Гробмана,15 апреля 1999,https://rusmuseum.ru/exhibitions/archive/personal-exhibition-of-mikhail-grobman/
1020,"Алексей Кострома. Видеоинсталляция ""Органический путь. Спираль пингвинов.""",25 марта 1999,https://rusmuseum.ru/exhibitions/archive/alexei-kostroma-video-installation-organic-way-the-spiral-penguin-/
1021,Художник и книга,3 марта 1999,https://rusmuseum.ru/exhibitions/archive/the-artist-and-the-book/
1022,Древнерусское шитье XV-XVII веков,2 марта 1999,https://rusmuseum.ru/exhibitions/archive/old-russian-sewing-of-the-xv-xvii-centuries-1999/
1023,Выставка произведений А.А.Мыльникова. К 80-летию со дня рождения,25 февраля 1999,https://rusmuseum.ru/exhibitions/archive/exhibition-of-works-by-a-a-mylnikov-to-the-80-anniversary-since-the-birth-of/
1024,Послевоенный русский авангард,19 февраля 1999,https://rusmuseum.ru/exhibitions/archive/post-war-russian-avant-garde/
1025,"Бетти Хан ""Фотография, а может быть нет""",10 января 1999,https://rusmuseum.ru/exhibitions/archive/betty-hahn-photography-but-maybe-not/
1026,Альтернативный музей,1 января 1999,https://rusmuseum.ru/exhibitions/archive/alternative-museum/
1027,Романтический наш император,9 ноября 2017,https://rusmuseum.ru/exhibitions/archive/our-romantic-emperor/
1028,Памяти Ирины Яковлевны Богуславской. К 95-летию со дня рождения,21 ноября 2024,https://rusmuseum.ru/exhibitions/archive/pamyati-iriny-yakovlevny-boguslavskoy-k-95-letiyu-so-dnya-rozhdeniya/
